id,question_id,answer,level
EM.27b.509.1,EM.27b,You would see bubbles rising from the calcite.,incorrect
EM.27b.525.1,EM.27b,It would fizz and get small.,correct
EM.27b.530.1,EM.27b,It would have little tiny crystals that are white.,incorrect
EM.27b.533.1,EM.27b,If I in a test on as rock with acid I will put acid on the rock and let it settle overnight.,incorrect
EM.27b.537.1,EM.27b,By it fizzing and it might take the rock apart.,correct
EM.27b.541.1,EM.27b,"Bubbly, shiny and kind of see through.",incorrect
EM.27b.559.1,EM.27b,Because the one thing that you put vinegar has or has not calcite.,incorrect
EM.27b.563.1,EM.27b,For bubbles.,incorrect
EM.27b.564.1,EM.27b,Calcite reacts with vinegar.,incorrect
EM.27b.569.1,EM.27b,Water breaks rock to little pieces.,incorrect
EM.27b.574.1,EM.27b,It will bubble.,incorrect
EM.27b.606.1,EM.27b,I would describe what the rocks color is and what the mass if it is a mineral or not.,incorrect
EM.27b.609.1,EM.27b,The rock would fizz. If it fizzed then there is calcite in it.,correct
EM.27b.610.1,EM.27b,It will be separated in groups.,incorrect
EM.27b.614.1,EM.27b,You would observe fizz in the rock that contains calcite.,correct
EM.27b.632.1,EM.27b,It sizzles. If it first sizzles it contains calcite.,correct
EM.35.384.1,EM.35,You could tell if it has the hardest if most of it came off.,incorrect
EM.35.387.1,EM.35,If just the penny could scratch and the nickel could not the penny is harder.,correct
EM.35.391.1,EM.35,Whichever one was damaged most was less hard.,correct
EM.35.398.1,EM.35,Rub them against a crystal.,incorrect
EM.35.403.1,EM.35,Which had less scratches.,correct
EM.35.408.1,EM.35,If it makes a scratch or a little dent.,incorrect
EM.35.418.1,EM.35,Well she can take the penny and the nickel and rub them together.,correct
EM.35.436.1,EM.35,The one that is scratched is softer.,correct
EM.35.437.1,EM.35,She could tell which is harder by getting a rock and seeing if the penny or nickel would scratch it. Whichever one does is harder.,incorrect
EM.35.441.1,EM.35,Maybe he should scratch even other then when you are done see if one have scratches.,correct
EM.35.444.1,EM.35,It would tell her because she could scratch the penny on the nickel and the nickel on the penny and see which one is scratched.,incorrect
EM.35.487.1,EM.35,"In order to tell which is harder, else would have to see if the penny and nickel leave a mark to see which is harder.",correct
EM.35.490.1,EM.35,By the one that leave a mark on one. That means that that one is harder.,correct
EM.35.493.1,EM.35,The one that got scratch each penny or a nickel got scratch.,correct
EM.35.496.1,EM.35,She can scratch it and see which one scratch the rock or mineral.,incorrect
EM.35.497.1,EM.35,If the penny gets scratched the nickel is harder and if the nickel gets scratched then the penny is harder.,correct
EM.35.500.1,EM.35,The nickel is the hardest because is you scratch it with a penny it will not scratch but the nickel could because it is so much.,correct
EM.35.501.1,EM.35,You get a penny or a nickel if one of them scratches the metal it is hard.,correct
EM.35.503.1,EM.35,She would know because the one that is scratched is the one that is least hard and the one that is not scratched is the one that is hardest.,correct
EM.35.507.1,EM.35,"How you would know that one of them is harder is for say if the nickel never a scratch the penny, and the penny got scratch by the nickel then the nickel would be harder than the penny that is how you would which one is harder.",correct
EM.35.510.1,EM.35,The one that got a scratch is not hard.,correct
EM.35.561.1,EM.35,A paperclip is harder.,incorrect
EM.35.565.1,EM.35,The one that is harder will scratch the less harder one.,correct
EM.35.568.1,EM.35,I do not know.,incorrect
EM.35.569.1,EM.35,Fire.,incorrect
EM.35.570.1,EM.35,The nickel because it is bigger and it harder.,incorrect
EM.35.571.1,EM.35,By using your hand.,incorrect
EM.35.572.1,EM.35,If it left a scratch.,correct
EM.35.575.1,EM.35,I do not know.,incorrect
EM.35.598.1,EM.35,The nickel is the heavier and the penny is the lighter.,incorrect
EM.35.599.1,EM.35,You can rub the penny and the nickel together. The one with the mark and a scratch is the least hardest the one with no mark or scratch is the hardest.,correct
EM.35.603.1,EM.35,Because of it he you scratch with a penny.,incorrect
EM.35.609.1,EM.35,Rub them together and whichever one has a scratch or a mark the is softer and the one that has nothing on it is harder.,correct
EM.35.616.1,EM.35,Rub to penny with nickel and whichever one had a scratch is some.,correct
EM.35.632.1,EM.35,She would scratch the rocks together the one that scratches is softer.,correct
EM.35.647.1,EM.35,Nickel is harder.,incorrect
EM.47.103.1,EM.47,One is heavier than another see it settles in how many layers there is ingredients.,correct
EM.47.109.1,EM.47,Because the sand is heavier.,correct
EM.47.116.1,EM.47,Because the sand is the heaviest and the sand would go to the bottom.,correct
EM.47.122.1,EM.47,We shook it up and sand is heavier than water so it went to the bottom.,correct
EM.47.172.1,EM.47,The sand and flour separate because sand is heavier than flour.,correct
EM.47.179.1,EM.47,Evaporating separates the 2.,incorrect
EM.47.314.1,EM.47,Sand and water have different size particles and they stick together.,incorrect
EM.47.315.1,EM.47,"The sand and salt weigh different, one is big one is little.",incorrect
EM.47.318.1,EM.47,"Because the water dissolves separates the sand and flour, and they group with their sister minerals that are same size.",incorrect
EM.47.353.1,EM.47,The sand is heavier than the flour.,incorrect
EM.47.384.1,EM.47,"The sand and flour separate because the sand is heavier than the flour, so the flour goes to the top and the sand sinks.",incorrect
EM.47.386.1,EM.47,They are a soft substance that disintegrates when it mixes with water.,incorrect
EM.47.391.1,EM.47,They separate because the sand is heavier than the flour.,incorrect
EM.47.393.1,EM.47,The sand and flour separate because sand floats to the top and the flour stays on the bottom.,incorrect
EM.47.396.1,EM.47,I think the sand is on the bottom because it is heavy and the flour is in the water because it is smaller and does not weigh a lot.,incorrect
EM.47.420.1,EM.47,It separated because the sand sank below the flour and the flour stayed on top.,incorrect
EM.47.428.1,EM.47,The sand is harder then the flour so that is that is why they separate.,incorrect
EM.47.429.1,EM.47,They separate because the water made them into layers. That is why they separated.,incorrect
EM.47.434.1,EM.47,The sand and the flour separate because the sand is heavier and it sinks to the bottom and the flour is lighter and goes on top of the sand.,correct
EM.47.439.1,EM.47,They separate because the water makes them into layers by making water onto sand in middle and gray material on bottom.,incorrect
EM.47.451.1,EM.47,It separates because of the water.,incorrect
EM.47.488.1,EM.47,The sand is the heaviest one because it is more heavier than the flour.,incorrect
EM.47.495.1,EM.47,Because sand is heavier than flour.,incorrect
EM.47.498.1,EM.47,"Because the sand way too heavy when we put in the water, but the flour was the opposite! Because the sand was too heavy to float in the cold acid like the flour.",incorrect
EM.47.502.1,EM.47,Because the sand is big so it goes on the bottom and the flour is small so it goes on the top of the sand.,correct
EM.47.509.1,EM.47,Because the sand is heavier than the flour so the sand fell to the bottom before the flour had a chance to fall down and what is heavier falls down faster.,correct
EM.47.532.1,EM.47,If you put the sand then the flour then the gray materials then the water the gray materials speeds the sand and the flour.,incorrect
EM.47.537.1,EM.47,By dissolving and in water the sand moves around in it.,incorrect
EM.47.539.1,EM.47,Because when the rock breaks. They break into pieces that land heavier from gets.,incorrect
EM.47.565.1,EM.47,Because the flour was lighter than the sand.,incorrect
EM.47.568.1,EM.47,Because the sand is heavy and flour is light.,incorrect
EM.47.575.1,EM.47,Sand and flour separate because sand is heavier than flour.,correct
EM.47.594.1,EM.47,The sand is heavier than flour the sand goes down because it is heavy the flour is light.,correct
EM.47.600.1,EM.47,There is layers and on the top there is flour because the heavy and the bottom is the sand because sand heavier and it goes down.,correct
EM.47.634.1,EM.47,Because if you let it sit the sand goes to the bottom and flour goes up.,incorrect
FN.20a.114.1,FN.20a,Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.,incorrect
FN.20a.140.1,FN.20a,First she has to get a brown piece of paper and make sure that the walnut and the peanut are the same weight. Then she has to smash it on the paper and let it sit overnight. Then measure the grease spots.,incorrect
FN.20a.148.1,FN.20a,"She can use a scale and she can but the amount of peanuts, and walnuts. And the smash it on a piece of paper and wait 2 days before you look to see how much fat there will be.",incorrect
FN.20a.188.1,FN.20a,Crush the peanuts and walnuts on brown piece of paper and let it sit out for a few days.,incorrect
FN.20a.208.1,FN.20a,Put the foods on 2 different papers and smash them and in 2 days look how big they are.,incorrect
FN.20a.228.1,FN.20a,Anna can measure one gram of peanuts and one gram of walnuts. Next she can smash the one gram of peanuts onto brown paper with a circle in the middle. Then do the same to the walnuts. Let the walnuts and peanuts sit in the same room for 2 days. Finally remove the walnuts and peanuts from the brown paper and turn over the brown paper. Then measure the grease spot with a clear centimeter graph.,correct
FN.20a.231.1,FN.20a,Anna could take a little piece of walnut and a same piece of peanut then take 2 pieces of brown paper and spread the walnut piece on one paper and the peanut piece on the other paper. Then she should wait a few days and then she should look on the back of each paper and see what nut has the biggest grease spot. That is the nut that has more fat in it.,incorrect
FN.20a.234.1,FN.20a,First you get the food. Then you get brown paper or some type of paper. Next you squish the peanuts and walnuts on 2 pieces of paper. Finally you wait 3 days before checking the grease marks.,incorrect
FN.20a.235.1,FN.20a,She can put them on a different piece of paper. The one that has the most biggest spot is the one that has more fat in it.,incorrect
FN.20a.245.1,FN.20a,She could use a brown piece of paper with a circle on it and place a walnut and on the other piece of paper place a peanut.,incorrect
FN.20a.254.1,FN.20a,Anna you can use the fat test. You will know how to do the other stuff.,incorrect
FN.20a.276.1,FN.20a,"First she can take 2 pieces of brown paper and make even circles on both. She then measures out a gram for each. After that she spreads around the peanut on paper, in the circle Anna does the same for the walnut. After that she waits a day. Then she takes the grease spots and measures the spots by using a grid. Whichever one has the most centimeters squared is the one with more fat.",incorrect
FN.20a.278.1,FN.20a,Anna can compare the fat in the walnuts and peanuts by doing the fat test.,incorrect
FN.20a.313.1,FN.20a,Anna can put both samples on 2 different pieces of paper and see which one makes a bigger grease spot.,incorrect
FN.20a.331.1,FN.20a,Get a brown paper towel then put the walnuts on one paper towel and the peanuts on the other paper towel. Third you leave both nuts for 2 days after 2 days see how much of a grease spot the nuts left and write it down using square centimeters.,incorrect
FN.20a.365.1,FN.20a,"First, she needs brown paper, a scale, and a gram of each food. Anna needs to take a gram of each food and let it sit for 2 days. Then she can determine how much fat is in each food by the size of the grease spot.",incorrect
FN.20a.367.1,FN.20a,1. Weigh one gram of each food. 2. Put one gram of food on 2 pieces of brown paper. 3. Leave for 2 days. 4. Check samples. 5. Compare grease spot.,incorrect
FN.20a.381.1,FN.20a,"To compare the fat in walnuts and peanuts you will need 2 brown papers, a grid, a spoon, and a scale. 1. Draw a even circle on your indicator. Brown papers. 2. Put your walnuts and peanuts on your indicator, but it has to be a even amount. 3. Then smash it up and weigh it. When you smash it up make sure it is in the circles. 4. Let it sit for 2 days. 5. After the second day put your walnuts or peanuts under your grid and circle your grease spots and count your whole squares. Circle the center circle and the grease spot around the center circle.",correct
FN.20a.410.1,FN.20a,First you get a scale and an indicator with a circle in the middle. Second you put the walnuts in the circle of the Indicator. The mass has to be one gram. Then you do the same with the peanut. Then you let it dry for 2 days. Once you do that you get a 400 square centimeters graph and measure the.,incorrect
FN.20a.430.1,FN.20a,Anna can smash them and put them in a brown paper and wait a couple of days and use a paper grid and the squares and then Anna will know which one is fat.,incorrect
FN.20a.462.1,FN.20a,She can get a brown paper bag and cut it. Then she should get the peanut and smash it on the paper bag. And she should do the same with the walnut. Last she should wait 2 days and see the results. Making sure the peanut and walnut weigh one gram.,incorrect
